"Num-OP","Secuencia","OP Det","ClienteNombre","Productos","Categoría Proc","Detalle","Colores","Total Pieza","Producir","Cantidad Remitida","Precio Unitario Sin IVA","Total Precio Sin IVA","Estado OP","Creado El","Fecha Promesa","Ficha Técnica Producto","Muestra","Id.","OS","Id Costeo Producto","Costeo_Producto"
6624,7,"6624-7-Cofia","ALBATEQ","Cofia","Gorro-","A- Prenda: CofiaTela dacrón, con malla para cubrir el cabello y con dos tiras en los extremos para ajustar en la parte trasera.","AZUL",400,400,0,4676.0,1870400.0,"Anulado","27/02/2026 18:07","25/03/2026","","false","80868449","false",80846292,""
6624,8,"6624-8-CHAQUETA SPORT","ALBATEQ","CHAQUETA SPORT","Chaqueta-","Prenda: CHAQUETA DE ALGODÓN AZUL OSCUROTipo: Algodón perchadoColor: Azul oscuro - KAKIDescripción : Chaqueta Azul oscuro algodón perchado, sin bolsillos, sin puños, sin resortesCremallera: plásticaEstampado: En la parte izquierda estampar la palabra ALBATEQ S.A. sin marca de que dotación es.","Beige",20,20,0,44182.0,883640.0,"Anulado","27/02/2026 18:07","25/03/2026","","false","80868473","false",80846350,""
6624,1,"6624-1-Pantalón dotación","Sodimac","Pantalón dotación","Pantalon-","PANTALON DAMA CENTRO DEPROYECTOS Tela: lino flex. Pantalón clásico lino","Negro",1,1,0,30728.0,30728.0,"Muestra No Facturable","27/02/2026 18:06","31/12/1969","208151 FT. PANTALÓN CALLE NEGRO CENTRO DE PROYECTO SODIMAC DAMA.pdf","true","80868127","false",80859462,"COS-0012678-1"
6624,2,"6624-2-Pantalón dotación","Sodimac","Pantalón dotación","Pantalon-","PANTALON CABALLEROCENTRO DE PROYECTOSTela: lino flex.","Negro",1,1,0,33654.0,33654.0,"Muestra No Facturable","27/02/2026 18:06","31/12/1969","108148 FT. PANTALÓN CALLE NEGRO CENTRO DE PROYECTOS SODIMAC HOMBRE.pdf","true","80868151","false",80859470,"COS-0012678-2"
6624,3,"6624-3-Chaleco Liso","Sodimac","Chaleco Liso","Chaleco-","CHALECO ALTA VISIBILIDADVERD Chaleco sencillo cuello v de alta visibilidad en textil tipo lino flex color verdeneón en parte superior y espalda, lino flex negro en parte inferior y bolsillos,reflectivo de dos pulgadas ubicado en delantero debajo de sisa dos franjashorizontales, en espalda dos franjas horizontales y verticales del hombrohasta cintura. Bolsillo en clear ribeteado al contorno con cierre en velcro,bolsillos inferiores con doble costura de refuerzo, pespuntes en sisa ycogotera. Estampado pecho derecho, espalda alta y centro","Verde",1,1,0,42212.0,42212.0,"Muestra No Facturable","27/02/2026 18:06","31/12/1969","105066 FT. CHALECO VERDE ALTA VISIBILIDAD SODIMAC.pdf","true","80868176","false",80859570,"COS-0012678-3"
6624,4,"6624-4-Chaleco Liso","Sodimac","Chaleco Liso","Chaleco-","CHALECO ALTA VISIBILIDADROJO CALIDOChaleco sencillo cuello v de alta visibilidad en textil tipo lino flex color rojoen parte superior y espalda, lino flex negro en parte inferior y bolsillos,reflectivo de dos pulgadas ubicado en delantero debajo de sisa dos franjashorizontales y de hombro a cintura, en espalda dos franjas horizontales yverticales del hombro hasta cintura. Bolsillos inferiores con doble costurade refuerzo, pespuntes en sisa y cogotera. Estampado pecho derecho,espalda alta, centro y falda. Bordado pecho derecho","Rojo",1,1,0,53407.0,53407.0,"Muestra No Facturable","27/02/2026 18:06","31/12/1969","105064 FT. CHALECO ROJO BRIGADISTA CLIMA FRIO SODIMAC.pdf","true","80868201","false",80859581,"COS-0012678-4"
6623,1,"6623-1-Sastre Femenino","CLINICOS","Sastre Femenino","Sastrería-","CLÍNICOS con logos 4. Sastre Azul Dama - Blazer y pantalón","Azul oscuro",17,17,0,249028.0,4233476.0,"Facturado","27/02/2026 14:24","07/04/2026","214001 FT. SASTRE AZUL OSCURO DAMA LOGO CLINICOS (4).pdf","false","80850985","false",80773968,"COS-0012671-2"
6623,2,"6623-2-Sastre Masculino","CLINICOS","Sastre Masculino","Sastrería-","CLÍNICOS con logo - 5. Sastre Azul Caballero - Blazer, pantalón y corbata azulrecordar que la talla del sastre  se toma  con  el pantalón y el proveedor  asigna la talla de chaqueta según corresponda","Azul oscuro",5,5,0,373247.0,1866235.0,"Facturado","27/02/2026 14:24","07/04/2026","114001 FT. SASTRE AZUL OSCURO HOMBRE LOGO CLINICOS (5).pdf","false","80851020","false",80773973,"COS-0012671-3"
6623,3,"6623-3-Sastre Femenino","CLINICOS","Sastre Femenino","Sastrería-","CLÍNICOS con logos - 17. Sastre azul petróleo - Blazer y pantalón","AZUL",1,1,0,254289.0,254289.0,"Facturado","27/02/2026 14:24","07/04/2026","214008 FT. SASTRE AZUL PETROLEO PANTALÓN NEGRO DAMA LOGO CLINICOS (17).pdf","false","80851052","false",80773980,"COS-0012671-4"
6623,4,"6623-4-PANTALÓN  CALLE  DAMA","CLINICOS","PANTALÓN  CALLE  DAMA","Pantalon-","CLÍNICOS - Pantalón en dril strech Dama","AZUL",1,1,0,52830.0,52830.0,"Facturado","27/02/2026 14:24","07/04/2026","208047 FT. PANTALÓN CALLE AZUL OSCURO DAMA CLINICOS (2).pdf","false","80851087","false",80773985,"COS-0012671-5"
6623,5,"6623-5-PANTALÓN TIPO CALLE CABALLERO","CLINICOS","PANTALÓN TIPO CALLE CABALLERO","Pantalon-","CLINICOS- Pantalón en dril Caballero","AZUL",1,1,0,61160.0,61160.0,"Facturado","27/02/2026 14:24","07/04/2026","108028 FT. PANTALÓN CALLE AZUL HOMBRE CLINICOS.pdf","false","80851124","false",80773992,"COS-0012671-6"
6623,6,"6623-6-camisa","CLINICOS","camisa","Camisa-","CLÍNICOS con logos - 17. Blusa Sastre completo azul petróleo Dama - Camisa blanca con azul punticos sin logo","BLANCO",5,5,0,57594.0,287970.0,"Facturado","27/02/2026 14:24","07/04/2026","202026 FT. BLUSA BLANCO CUADROS PUNTOS AZULES CUELLO NERÚ SIN LOGO CLINICOS.pdf","false","80851157","false",80774011,"COS-0012671-8"
6623,7,"6623-7-POLO MANGA CORTA","CLINICOS","POLO MANGA CORTA","Camiseta-","CLINICOS - Polo manga corta dama blanca con logo","BLANCO",12,12,0,32661.0,391932.0,"Facturado","27/02/2026 14:24","07/04/2026","203090 FT. POLO MANGA CORTA BLANCO DAMA CLINICOS (1).pdf","false","80851189","false",80774001,"COS-0012671-7"
6623,8,"6623-8-POLO MANGA CORTA","CLINICOS","POLO MANGA CORTA","Camiseta-","CLINICOS - Polo manga corta hombre blanca con logo","BLANCO",3,3,0,32661.0,97983.0,"Facturado","27/02/2026 14:24","07/04/2026","103066 FT. POLO MANGA CORTA BLANCO CLINICOS (2).pdf","false","80851265","false",80850214,"COS-0012671-8"
6622,1,"6622-1-POLO MANGA CORTA","NUTRESA","POLO MANGA CORTA","Camiseta-","ADMINISTRATIVO: ""COOR. MANTENIMIENTO""CAMISETA M/CORTA GRIS  HOMBRE  COOR. MANTENIMIENTO ACO:- Cuello tipo polo tejido a tono en contorno- Pechera con entretela y 3 botones- Logo bordado- Puño tejido a tono en contorno- Pespunte ancho en hombro, sisa y boca manga- Pespunte ancho en contorno del escote- Dobladillo de 2,5 cm de ancho en collarín","Gris",16,16,0,31669.0,506704.0,"Pendiente Inicio Producción","27/02/2026 13:55","20/04/2026","103221 FT_ POLO GRIS OSCURO MANGA CORTA MANTENIMIENTO ACO HOMBRE _2_.pdf","false","80849740","false",80848494,"COS-0012677-2"
6622,2,"6622-2-CHALECO PERIODISTA","NUTRESA","CHALECO PERIODISTA","Chaleco-","ADMINISTRATIVO: TEC MANTENIMIENTO - TÉCNICOSCHALECO DRIL AZUL HOMBRE TEC MANTENIMIENTO ACO:- Escote V con pespunte ancho- Un bolsillo de fuelle con tapa y velcro y bolsillo de parche pequeño- Bolsillos de fondo interno con cremallera en boca de bolsillo- Bolsillo de fuelle con tapa y velcro interno- Franja según pedido con pespunte angosto- Dobladillo en escote y sisa de 1 cm en filete y plana- Dobladillo de 2 cm con pestaña de 1 cm","AZUL",16,16,0,54703.0,875248.0,"Pendiente Inicio Producción","27/02/2026 13:55","20/04/2026","105058 FT_ CHALECO DRIL AZUL OSCURO ADMINISTRATIVO TEC ACO HOMBRE.pdf","false","80849769","false",80848506,"COS-0012677-3"
6622,3,"6622-3-PANTALÓN JEAN","NUTRESA","PANTALÓN JEAN","Pantalon-","ADMINISTRA TIVO	TEC MANTENIMIENTO - TECNICOSPANTALON JEAN S RIGIDO AZUL HOMBRE// PAQUE TE COMPLETO/ SIN FT/ TENER EN CUENTA QUE ES JEAN RIGIDO.","AZUL",16,16,0,41725.0,667600.0,"Pendiente Inicio Producción","27/02/2026 13:55","20/04/2026","","false","80849798","false",80848528,"COS-0012677-4"
6622,4,"6622-4-Gorra seis cascos","NUTRESA","Gorra seis cascos","Gorra-","ADMINISTRATIVO: ""COOR. MANTENIMIENTO""GORRA DRIL NEGRO HOMBRE COOR. MANTENIMIENTO:- Logo bordado- Frente doble- Hebilla metálica dorada- Universal T 180 Negro 194005","NEGRO",10,10,0,18525.0,185250.0,"Pendiente Inicio Producción","27/02/2026 13:55","20/04/2026","310076 FT_ GORRA NEGRO ANTIFLUIDO MANTENIMIENTO _1_.pdf","false","80849827","false",80848551,"COS-0012677-6"
6621,1,"6621-1-Gorro","THE PUB S.A.S","Gorro","Gorro-","gorro St. Patrick´s","Verde",500,500,0,37469.0,1.87345E7,"Terminado","27/02/2026 13:39","07/04/2026","WhatsApp Image 2026-01-21 at 8.31.32 AM.jpeg","false","80849432","false",78815672,"COS-0012371-2"
6620,1,"6620-1-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","BLUSA  DAMA  EN DANOVA  CON  SOLAPA AMARILLO Y EN MANGAS INTERNAS","Amarillo",36,36,0,55735.0,2006460.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202255 FT. BLUSA MANGA LARGA DIAGONAL TPX OMNITEMPUS.pdf","false","80846726","false",80607945,"COS-0012649-2"
6620,2,"6620-2-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA  HOMBRE  MONET LYCRA CON LOGO","BLANCO",34,34,0,54823.0,1863982.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102243 FT. CAMISA  MANGA LARGA NEPAL BLANCO OMNITEMPUS.pdf","false","80846767","false",80607952,"COS-0012649-3"
6620,3,"6620-3-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA  EN DACRON BEIGE  HOMBRE LOGO DELANTERO","Beige",58,58,0,35344.0,2049952.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102229  FT. CAMISA MANGA LARGA BEIGE 2 BOLSILLOS OMNITEMPUS.pdf","false","80846797","false",80610024,"COS-0012649-26"
6620,4,"6620-4-Gorra Curva","OMNITEMPUS","Gorra Curva","Gorra-","GORRA GOLIANA COLOR NEGRA CON LOGO OT","Negro",206,206,0,14498.0,2986588.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","310105 FT. GORRA SEGURIDAD ENSANDUCHADA CON LOGO OMNITEMPUS.pdf","false","80846839","false",80607997,"COS-0012649-8"
6620,5,"6620-5-Gorra Curva","OMNITEMPUS","Gorra Curva","Gorra-","GORRA GOLIANA COLOR NEGRA SIN LOGO OT","NEGRO",36,36,0,11909.0,428724.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","310106 FT. GORRA SEGURIDAD ENSANDUCHADA SIN LOGO OMNITEMPUS.pdf","false","80846866","false",80608035,"COS-0012649-9"
6620,6,"6620-6-OVEROL DOS PIEZAS","OMNITEMPUS","OVEROL DOS PIEZAS","Overol-","OVEROL GUIA CANINO COLOR NEGRO CON LOGO DELANTERO Y TRASERO","NEGRO",7,7,0,78119.0,546833.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80846896","false",80608039,"COS-0012649-10"
6620,7,"6620-7-BLAZER SASTRE","OMNITEMPUS","BLAZER SASTRE","Chaqueta-","BLAZER DAMA  TRIANA LYCRA   COLOR 194007 NEGRO","NEGRO",26,26,0,118032.0,3068832.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80846923","false",80608049,"COS-0012649-11"
6620,8,"6620-8-PANTALÓN SASTRE","OMNITEMPUS","PANTALÓN SASTRE","Pantalon-","PANTALON DAMA  TRIANA LYCRA -COLOR 194007 -  FRANJA MORETILA TELA  MORETI ESTA  DESCONTINUADA SE DEBE  HOMOLOGAR","NEGRO",31,31,0,60497.0,1875407.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80846955","false",80608062,"COS-0012649-12"
6620,9,"6620-9-BLAZER SASTRE","OMNITEMPUS","BLAZER SASTRE","Chaqueta-","BLAZER HOMBRE   TRIANA LYCRA TRIANA LYCRA COLOR 194007","NEGRO",35,35,0,181349.0,6347215.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80846984","false",80608068,"COS-0012649-13"
6620,10,"6620-10-PANTALÓN SASTRE","OMNITEMPUS","PANTALÓN SASTRE","Pantalon-","PANTALON HOMBRE  TRIANA LYCRA - COLOR 194007-  FRANJA MORETILA TELA  MORETI ESTA  DESCONTINUADA SE DEBE  HOOMOLOGAR","NEGRO",35,35,0,68331.0,2391585.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847017","false",80608074,"COS-0012649-14"
6620,11,"6620-11-CORBATA ADMINISTRATIVA","OMNITEMPUS","CORBATA ADMINISTRATIVA","Accesorios-","CORBATA SUPERVISORES NEGRA YACARD","NEGRO",32,32,0,14988.0,479616.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847049","false",80608080,"COS-0012649-15"
6620,12,"6620-12-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD AZUL DAMA  SIN LOGO","AZUL",31,31,0,37256.0,1154936.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202257 FT. BLUSA MANGA LARGA  AZUL 2 BOLSILLOS SIN LOGO OMNITEMPUS.pdf","false","80847074","false",80608462,"COS-0012649-15"
6620,13,"6620-13-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD AZUL  CABALLERO SIN LOGO","AZUL",133,133,0,37256.0,4955048.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102242 FT. CAMISA  MANGA LARGA AZUL 2 BOLSILLOS SIN LOGO OMNITEMPUS.pdf","false","80847110","false",80608595,"COS-0012649-16"
6620,14,"6620-14-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD AZUL DAMA LOGO EN PECHO DELANTERO Y ESPALDA","AZUL",6,6,0,42570.0,255420.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202240 FT. BLUSA MANGA LARGA 2 BOLSILLOS OMNITEMPUS.pdf","false","80847143","false",80608605,"COS-0012649-17"
6620,15,"6620-15-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD AZUL  CABALLERO LOGO EN PECHO DELANTERO Y ESPALDA","AZUL",39,39,0,42570.0,1660230.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102228 FT. CAMISA  MANGA LARGA AZUL 2 BOLSILLOS OMNITEMPUS (1).pdf","false","80847170","false",80608671,"COS-0012649-18"
6620,16,"6620-16-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA BLANCA DAMA  CON LOGO DELANTERO","BLANCO",2,2,0,47128.0,94256.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202258 FT. BLUSA MANGA LARGA FILL AND FILL BLANCA 2 BOLSILLOS OMNITEMPUS.pdf","false","80847198","false",80609092,"COS-0012649-19"
6620,17,"6620-17-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA BLANCA HOMBRE CON LOGO DELANTERO","BLANCO",9,9,0,47939.0,431451.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102241 FT. CAMISA MANGA LARGA FILL AND FILL BLANCA 2 BOLSILLOS OMNITEMPUS.pdf","false","80847225","false",80609575,"COS-0012649-21"
6620,18,"6620-18-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA  HOMBRE EMBAJADA  TELA LINO 9000","BLANCO",7,7,0,50833.0,355831.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102247  FT. CAMISA EMBAJADA  MANGA LARGA SEGURIDAD OMNITEMPUS_compressed.pdf","false","80847299","false",80609698,"COS-0012649-23"
6620,19,"6620-19-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA VIGILANTE OT DAMA EN LINO 900 COLOR BLANCA, DOBLE BOLSILLO DE TAPA Y CHARRETERAS, BORDADO EN ESPALDA","BLANCO",20,20,0,50836.0,1016720.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202241 FT. BLUSA MANGA LARGA SEGURIDAD OMNITEMPUS_compressed (1).pdf","false","80847326","false",80611506,"COS-0012649-26"
6620,20,"6620-20-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA VIGILANTE OT HOMBRE EN LINO 900 COLOR BLANCA, DOBLE BOLSILLO DE TAPA Y CHARRETERAS, BORDADO EN ESPALDA","BLANCO",149,149,0,50836.0,7574564.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","102230  FT. CAMISA MANGA LARGA SEGURIDAD OMNITEMPUS_compressed.pdf","false","80847355","false",80611640,"COS-0012649-27"
6620,21,"6620-21-POLO MANGA CORTA","OMNITEMPUS","POLO MANGA CORTA","Camiseta-","CAMISETA DAMA TIPO POLO NEGRA CON LOGO DELANTERO","NEGRO",12,12,0,27686.0,332232.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847384","false",80611668,"COS-0012649-28"
6620,22,"6620-22-POLO MANGA CORTA","OMNITEMPUS","POLO MANGA CORTA","Camiseta-","CAMISETA POLO HOMBRE  NEGRO  LOGO DELANTERODENTRO DE  ESTS TALLAS TRAZAR Y CORTAR  UNA  POLO   MAGA CORTA CON LOGO DELANTERO COLOR GRIS","NEGRO",5,5,0,27686.0,138430.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847414","false",80611779,"COS-0012649-29"
6620,23,"6620-23-Chaleco Liso","OMNITEMPUS","Chaleco Liso","Chaleco-","CHALECO REFLECTIVO CON LOGOPENDIENTE  VALIDAR   COLOR","Diseño Especial",50,50,0,45080.0,2254000.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847489","false",80613237,"COS-0012649-30"
6620,24,"6620-24-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA TIPO ROMPEVUENTOS VENDAVAL  IMPERMEABLE  DAMA AZUL CON LOGO","AZUL",2,2,0,56500.0,113000.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","206141 FT. CHAQUETA MALLA DAMA AZUL OSCURA OMNITEMPUS 1.pdf","false","80847526","false",80613452,"COS-0012649-31"
6620,25,"6620-25-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA TIPO ROMPEVUENTOS VENDAVAL  IMPERMEABLE  DAMA AZUL SIN  LOGO","AZUL",17,17,0,56500.0,960500.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","206142 FT. CHAQUETA MALLA DAMA AZUL OSCURA SIN LOGO OMNITEMPUS (1).pdf","false","80847558","false",80613739,"COS-0012649-32"
6620,26,"6620-26-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA TIPO ROMPEVUENTOS  VENDAVAL IMPERMEABLE HOMBRE  AZUL SIN  LOGO","AZUL",78,78,0,56500.0,4407000.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","106226 FT. CHAQUETA MALLA CABALLERO AZUL OSCURA SIN LOGO OMNITEMPUS.pdf","false","80847602","false",80613760,"COS-0012649-34"
6620,27,"6620-27-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA TIPO ROMPEVUENTOS VENDAVAL  IMPERMEABLE  HOMBRE NEGRA  CON LOGO","NEGRO",8,8,0,56500.0,452000.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","106225 FT. CHAQUETA MALLA CABALLERO NEGRA OMNITEMPUS 1.pdf","false","80847633","false",80613818,"COS-0012649-35"
6620,28,"6620-28-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA VIGILANTE HOMBRE Y DAMA  ACOLCHADA COLOR NEGRO CON LOGO Y BORDADO EN ESPALDA Y MANGA","NEGRO",244,244,0,75899.0,1.8519356E7,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847661","false",80614472,"COS-0012649-38"
6620,29,"6620-29-CHAQUETA SPORT","OMNITEMPUS","CHAQUETA SPORT","Chaqueta-","CHAQUETA VIGILANTE HOMBRE  ACOLCHADA COLOR NEGRO EMBAJADA DE CANADA CON LOGO Y BORDADO EN ESPALDA Y MANGA","NEGRO",9,9,0,75899.0,683091.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847695","false",80614315,"COS-0012649-37"
6620,30,"6620-30-OVEROL DOS PIEZAS","OMNITEMPUS","OVEROL DOS PIEZAS","Overol-","CONJUNTO EN 2 PIEZAS EN GABARDINA CON BOLSILLOS CAMUFLADOS EN CAMISA Y PANTALON COLOR AZUL OSCURO","Azul oscuro",8,8,0,84339.0,674712.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847770","false",80614544,"COS-0012649-39"
6620,31,"6620-31-PANTALÓN JEAN","OMNITEMPUS","PANTALÓN JEAN","Pantalon-","JEAN CLASICO DAMA COLOR AZUL","AZUL",50,50,0,32836.0,1641800.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847811","false",80617262,"COS-0012649-42"
6620,32,"6620-32-PANTALÓN JEAN","OMNITEMPUS","PANTALÓN JEAN","Pantalon-","JEAN CLASICO HOMBRE COLOR AZUL","AZUL",178,178,0,31938.0,5684964.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847842","false",80617539,"COS-0012649-43"
6620,33,"6620-33-OVEROL DOS PIEZAS","OMNITEMPUS","OVEROL DOS PIEZAS","Overol-","OVEROL VIGILANTE DOS PIEZAS EN GABARDINA NEGRO CON LOGO DELANTERO Y TRASERO","NEGRO",60,60,0,84326.0,5059560.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847872","false",80652885,"COS-0012649-45"
6620,34,"6620-34-Pantalón dotación","OMNITEMPUS","Pantalón dotación","Pantalon-","PANTALON DRIL PARA DAMA DRIL LYCRADO","AZUL",21,21,0,43716.0,918036.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","208155 FT. PANTALÓN CALLE AZUL OSCURO DAMA OMNITEMPUS.pdf","false","80847905","false",80658942,"COS-0012649-47"
6620,35,"6620-35-PANTALÓN SASTRE","OMNITEMPUS","PANTALÓN SASTRE","Pantalon-","PANTALON DAMA EN LINO FLEX COLOR NEGRO CON PRETINA INDUSTRIAL CON FRANJA LATERLA","NEGRO",19,19,0,36882.0,700758.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","208154 FT. PANTALÓN CALLE NEGRO SEGURIDAD OMNITEMPUS DAMA.pdf","false","80847932","false",80659457,"COS-0012649-48"
6620,36,"6620-36-Pantalón dotación","OMNITEMPUS","Pantalón dotación","Pantalon-","PANTALON DRIL PARA HOMBRE COLOR AZUL","AZUL",9,9,0,42401.0,381609.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","108152 FT. PANTALÓN CALLE AZUL OSCURO OMNITEMPUS HOMBRE.pdf","false","80847963","false",80660187,"COS-0012649-49"
6620,37,"6620-37-PANTALÓN CARGO","OMNITEMPUS","PANTALÓN CARGO","Pantalon-","PANTALON HOMBRE EN DRIL COLOR NEGRO CON BOLSILLOS LATERALES","NEGRO",64,64,0,38761.0,2480704.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80847994","false",80660462,"COS-0012649-51"
6620,38,"6620-38-PANTALÓN SASTRE","OMNITEMPUS","PANTALÓN SASTRE","Pantalon-","PANTALON HOMBRE EN LINO FLEX COLOR NEGRO CON PRETINA INDUSTRIAL CON FRANJA LATERLA","NEGRO",128,128,0,36882.0,4720896.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","108151 FT. PANTALÓN CALLE NEGRO SEGURIDAD OMNITEMPUS HOMBRE.pdf","false","80848029","false",80661115,"COS-0012649-52"
6620,39,"6620-39-CAMISA MANGA LARGA","OMNITEMPUS","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD MATERNA DAMA  SIN LOGONO INDICA  EN QUE COLOR DEBE IR - VALIDAR","Diseño Especial",2,2,0,39641.0,79282.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","202256 FT. BLUSA MANGA LARGA MATERNA OXFORD AZUL SIN LOGO OMNITEMPUS.pdf","false","80848117","false",80661513,"COS-0012649-54"
6620,40,"6620-40-Bordado","OMNITEMPUS","Bordado","Servicios-","SERVICIO DE  BORDADO","NA",1,1,0,3270.0,3270.0,"Pte Aprobación Comercial","27/02/2026 12:48","27/04/2026","","false","80848142","false",80661762,"COS-0012649-56"
6619,1,"6619-1-Camibuso Polo Manga Larga","Molt Panamá (PA)","Camibuso Polo Manga Larga","Camibuzo-","Camiseta polo manga larga en tela REAL MADRID - cuello y puños tejidos en azul oscuro -  cinta reflectiva 3M de calor en hombros y espalda, doble en brazos y contorno del pecho - bolsillo en pecho derecho (estampado en bolsillo y espalda alta). Estampado en DTF en bolsillo y en espalda alta.","","",0,0,110506.0,0.0,"Muestra No Facturable","26/02/2026 17:59","31/12/1969","203194 FT. POLO AZUL REY MANGA LARGA ENSA DAMA.pdf","true","80775978","false",80775907,"COS-0012672-2"
6619,2,"6619-2-Camibuso Polo Manga Larga","Molt Panamá (PA)","Camibuso Polo Manga Larga","Camibuzo-","Camiseta polo manga larga en tela deportiva REAL MADRID - cuello y puños tejidos en azul oscuro -  cinta reflectiva TOTAL REFLECTIVE de calor en hombros y espalda, doble en brazos y contorno del pecho - bolsillo en pecho derecho (estampado en bolsillo y espalda alta). Estampado en DTF en bolsillo y en espalda alta.","","",0,0,110506.0,0.0,"Muestra No Facturable","26/02/2026 17:59","31/12/1969","","true","80776054","false",80775916,"COS-0012672-3"
6618,1,"6618-1-POLO MANGA LARGA","MINISO","POLO MANGA LARGA","Camiseta-","Polo manga larga Blanca en COLE PLUS - Cuello tejidos - 3 estampados a una tinta","BLANCO",996,996,0,45266.0,4.5084936E7,"En Producción","26/02/2026 16:20","26/04/2026","103093 FT. POLO MANGA LARGA BLANCO MINISO HOMBRE (2).pdf","false","80773196","false",80759138,"COS-0012669-2"
6618,2,"6618-2-POLO MANGA LARGA","MINISO","POLO MANGA LARGA","Camiseta-","Polo negro manga larga en COLE PLUS - Cuello tejidos - 3 estampados a dos tintas","NEGRO",30,30,0,45266.0,1357980.0,"En Producción","26/02/2026 16:20","26/04/2026","103091 FT. POLO MANGA LARGA NEGRO MINISO HOMBRE (4).pdf","false","80773228","false",80759145,"COS-0012669-3"
