"Num-OP","Secuencia","OP Det","ClienteNombre","Productos","Categoría Proc","Detalle","Colores","Total Pieza","Producir","Cantidad Remitida","Precio Unitario Sin IVA","Total Precio Sin IVA","Estado OP","Creado El","Fecha Promesa","Ficha Técnica Producto","Muestra","Id.","OS","Id Costeo Producto","Costeo_Producto"
6671,22,"6671-22-Sastre Femenino","AVIANCA","Sastre Femenino","Sastrería-","SACO FORMAL (F) JEFE CABINA","Gris",1,1,0,219818.0,219818.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO FORMAL JCP (F).pdf","true","81872119","false",81199227,"COS-0012713-22"
6671,23,"6671-23-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO FORMAL MASCULINO","Gris",1,1,0,220095.0,220095.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO FORMAL MASCULINO.pdf","true","81872151","false",81199307,"COS-0012713-23"
6671,24,"6671-24-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO FORMAL MASCULINO JEFE CABINA","Gris",1,1,0,223589.0,223589.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO FORMAL JCP (M).pdf","true","81872236","false",81201015,"COS-0012713-24"
6671,25,"6671-25-DELANTAL CLASICO","AVIANCA","DELANTAL CLASICO","Delantal-","SOBREFALDA TCP","Rojo",1,1,0,64749.0,64749.0,"En Producción","17/03/2026 11:41","31/12/1969","SOBREFALDA TCP.pdf","true","81872266","false",81201050,"COS-0012713-25"
6671,26,"6671-26-Vestido  Dama Sastre","AVIANCA","Vestido  Dama Sastre","Sastrería-","VESTIDO FORMAL FEMENINO","Gris",1,1,0,151419.0,151419.0,"En Producción","17/03/2026 11:41","31/12/1969","VESTIDO FORMAL FEMENINO.pdf","true","81872305","false",81201127,"COS-0012713-26"
6671,27,"6671-27-OTRO","AVIANCA","OTRO","Accesorios-","CHARRETERAS (PAR) COPILOTO","Negro",1,1,0,18349.0,18349.0,"En Producción","17/03/2026 11:41","31/12/1969","CHARRETERAS (PAR) COPILOTO.pdf","true","81872332","false",81201826,"COS-0012713-27"
6671,28,"6671-28-OTRO","AVIANCA","OTRO","Accesorios-","CHARRETERAS (PAR) CAPITAN","Negro",1,1,0,18758.0,18758.0,"En Producción","17/03/2026 11:41","31/12/1969","CHARRETERAS (PAR) CAPITAN.pdf","true","81872364","false",81201847,"COS-0012713-28"
6671,29,"6671-29-OTRO","AVIANCA","OTRO","Accesorios-","CHARRETERAS (PAR) CAPITAN DTVO","Negro",0,0,0,18758.0,0.0,"En Producción","17/03/2026 11:41","31/12/1969","CHARRETERA PILOTO DTVO.pdf","true","81872405","false",81201883,"COS-0012713-29"
6671,30,"6671-30-PANTALÓN SASTRE","AVIANCA","PANTALÓN SASTRE","Pantalon-","PANTALON PILOTO - COPILOTO (F)","Negro",1,1,0,159773.0,159773.0,"En Producción","17/03/2026 11:41","31/12/1969","PANTALON PILOTO - COPILOTO (F).pdf","true","81872462","false",81201910,"COS-0012713-30"
6671,31,"6671-31-PANTALÓN SASTRE","AVIANCA","PANTALÓN SASTRE","Pantalon-","PANTALON PILOTO - COPILOTO (M)","Negro",1,1,0,163569.0,163569.0,"En Producción","17/03/2026 11:41","31/12/1969","PANTALON PILOTO - COPILOTO (M).pdf","true","81872495","false",81201994,"COS-0012713-31"
6671,32,"6671-32-Sastre Femenino","AVIANCA","Sastre Femenino","Sastrería-","SACO PILOTO (F)","Negro",1,1,0,308680.0,308680.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO PILOTO (F).pdf","true","81872534","false",81204915,"COS-0012713-32"
6671,33,"6671-33-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO PILOTO (M)","Negro",1,1,0,270266.0,270266.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO PILOTO (M).pdf","true","81872571","false",81204926,"COS-0012713-33"
6671,34,"6671-34-Sastre Femenino","AVIANCA","Sastre Femenino","Sastrería-","SACO COPILOTO (F)","Negro",1,1,0,303884.0,303884.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO COPILOTO (F) (1).pdf","true","81872601","false",81205177,"COS-0012713-34"
6671,35,"6671-35-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO COPILOTO (M)","Negro",1,1,0,268904.0,268904.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO COPILOTO (M) (1).pdf","true","81872637","false",81205183,"COS-0012713-35"
6671,36,"6671-36-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO 4 GALONES DTVO","Negro",1,1,0,342295.0,342295.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO PILOTO (M) DTVO.pdf","true","81872668","false",81205257,"COS-0012713-36"
6671,37,"6671-37-Blusa  Materna","AVIANCA","Blusa  Materna","Camisa-","BLUSA MANGA LARGA CELESTE MATERNA - LIDER MANTENIMIENTO","Azul claro","",0,0,168160.0,0.0,"En Producción","17/03/2026 11:41","31/12/1969","BLUSA M-L LIDER OPERATIVO MATERNA.pdf","true","81872697","false",81797376,""
6671,38,"6671-38-Blusa  Materna","AVIANCA","Blusa  Materna","Camisa-","BLUSA FORMAL MANGA LARGA MATERNA","Rojo","",0,0,156170.0,0.0,"En Producción","17/03/2026 11:41","31/12/1969","BLUSA FORMAL ML MATERNA.pdf","true","81872741","false",81798348,""
6671,39,"6671-39-Pañoleta","AVIANCA","Pañoleta","Accesorios-","PAÑOLETA FEMENINA SUPERVISOR","Rojo",1,1,0,27811.0,27811.0,"En Producción","17/03/2026 11:41","31/12/1969","PAÑOLETA FEMENINA SUPERVISOR.pdf","true","81872765","false",81799438,""
6671,40,"6671-40-Pañoleta","AVIANCA","Pañoleta","Accesorios-","PAÑUELO MASCULINO SUPERVISOR","Rojo",1,1,0,26176.0,26176.0,"En Producción","17/03/2026 11:41","31/12/1969","PAÑUELO MASCULINO SUPERVISOR.pdf","true","81872792","false",81803375,""
6671,41,"6671-41-PANTALÓN SASTRE","AVIANCA","PANTALÓN SASTRE","Pantalon-","PANTALON FORMAL MATERNO","Gris",1,1,0,81270.0,81270.0,"En Producción","17/03/2026 11:41","31/12/1969","PANTALON FORMAL MATERNO.pdf","true","81872845","false",81854072,""
6671,42,"6671-42-Sastre Femenino","AVIANCA","Sastre Femenino","Sastrería-","SACO SUPERVISOR (F)","AZUL",1,1,0,217063.0,217063.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO SUPERVISOR (F).pdf","true","81872876","false",81863552,""
6671,43,"6671-43-Sastre Masculino","AVIANCA","Sastre Masculino","Sastrería-","SACO SUPERVISOR MASCULINO","AZUL",1,1,0,220095.0,220095.0,"En Producción","17/03/2026 11:41","31/12/1969","SACO SUPERVISOR (M).pdf","true","81872958","false",81865874,""
6670,1,"6670-1-POLO MANGA CORTA","CREDIMINUTO","POLO MANGA CORTA","Camiseta-","Camiseta Polo ROJA Unisex, manga Corta con logo CREDISMART bordado tamaño bolsillo. TALLA 3XL","Rojo",4,4,0,45491.0,181964.0,"Pendiente Inicio Producción","17/03/2026 1:13","30/03/2026","FT. POLO ROJA CREDISMART DAMA Y HOMBRE.pdf","false","81828472","false",81828429,"COS-0012796-3"
6669,1,"6669-1-DELANTAL MICO","Molt Panamá (PA)","DELANTAL MICO","Delantal-","Pendiente por confirmar medidas. Logo estampado. DRIL ORION.","Negro",1,1,0,0.0,0.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815258","false",81460627,"COS-0012758-1"
6669,2,"6669-2-DELANTAL CLASICO","Molt Panamá (PA)","DELANTAL CLASICO","Delantal-","Sencilo. Sin marcación. Gabadrina Tempo BLANCA","Blanco",1,1,0,0.0,0.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815315","false",81460629,"COS-0012758-2"
6669,3,"6669-3-BATA CHEF","Molt Panamá (PA)","BATA CHEF","Bata-","Logo bordado. Gabadrina Tempo BLANCA.","Blanco",1,1,0,35228.0,35228.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815339","false",81460631,"COS-0012758-3"
6669,4,"6669-4-pantalón antifluido","Molt Panamá (PA)","pantalón antifluido","Pantalon-","Gabadrina Tempo NEGRA","Negro",1,1,0,0.0,0.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815366","false",81460639,"COS-0012758-4"
6669,5,"6669-5-PANTALÓN CARGO","Molt Panamá (PA)","PANTALÓN CARGO","Pantalon-","Pantalón cargo, tela ripstop gris de Quantto.","Gris",1,1,0,0.0,0.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815396","false",81460641,"COS-0012758-5"
6669,6,"6669-6-Cofia","Molt Panamá (PA)","Cofia","Gorro-","Cofia tipo ninja. Malla en parte superior, antifluido en el frente.","Negro",1,1,0,0.0,0.0,"Pendiente Inicio Producción","16/03/2026 18:25","31/12/1969","","true","81815421","false",81460643,"COS-0012758-6"
6668,1,"6668-1-PANTALON RESORTADO CABALLERO","SITARA","PANTALON RESORTADO CABALLERO","Pantalon-","PANTALON CABALLERO SEMICLASICO EN DRIL. BLANCO                                   SIN LOGO CON BORDADO DE   FECHA LADO DELANTERO  DERECHO   FECHA. 01-2026 (FECHA AZUL REY) ""PANTALONOPERATIVO DRILCORDOVA Pretinaresortada""","BLANCO",20,20,0,31017.0,620340.0,"En Producción","16/03/2026 13:56","24/04/2026","108149 FT. PANTALÓN DRIL BLANCO HOMBRE BOGOTÁ SITARA.pdf","false","81806585","false",81806156,"COS-0012789-4"
6667,1,"6667-1-BATA CHEF","EL VIAJERO HOSTELS SAS","BATA CHEF","Bata-","CASACA CUELLO MILITAR, CON CRUCE EN DELANTERO ASEGURADO CON BROCHE SVOCILL, MANGA CON CORTE EN MALLA, ESPALDA CON CORTE ENMALLA, BOLSILLO PARCHE EN MANGA, RUEDO CON DOBLADILLO Y TELOVI.TELA: GABARDINA MAGENTA BLANCA Y MALLA CROACIA BLANCALOGO VIAJERO A UNA TINTA","BLANCO",1,1,0,49558.0,49558.0,"Pte Aprobación Comercial","16/03/2026 12:30","31/12/1969","image (46).png","true","81804193","false",81803467,"COS-0012788-2"
6667,2,"6667-2-PANTALON RESORTADO CABALLERO","EL VIAJERO HOSTELS SAS","PANTALON RESORTADO CABALLERO","Pantalon-","PANTALON PRETINA RESORTADA, CON ELASTICO CORDON, BOLSILLOS EN COSTADOS TIPO SUDADERA Y RUEDO DOBLADILLADO.TELA: ANTIFLUIDO LONDON GRIS CLARO","Gris",1,1,0,30792.0,30792.0,"Pte Aprobación Comercial","16/03/2026 12:30","31/12/1969","image (46).png","true","81804223","false",81803477,"COS-0012788-3"
6667,3,"6667-3-DELANTAL MICO","EL VIAJERO HOSTELS SAS","DELANTAL MICO","Delantal-","DELANTAL TIPO BAR, CON TIRAS DE AMARRE, DOBLADILLADO, 1 BOLSILLO PARCHE CON COSTURA DIVISORIA EN MITAD DEL BOLSILLO, UN TIRATIPO PASADOR Y 3 TACHES EN ESQUINAS SUPERIORES DE BOLSILLO Y PASADOR.TELA: GABARDINA CAQUILOGO VIAJERO A UNA TINTA","Camel",1,1,0,17363.0,17363.0,"Pte Aprobación Comercial","16/03/2026 12:30","31/12/1969","image (47).png","true","81804253","false",81803489,"COS-0012788-4"
6667,4,"6667-4-Peto","EL VIAJERO HOSTELS SAS","Peto Peto","Delantal-","DELANTAL CON TIRAS CRUZADAS EN ESPALDA, 1 BOLSILLO PARCHE SUPERIOR , 1 BOLSILLO PARCHE INFERIOR, 1 TIRA TIPO PASADOR AL LADO DELBOLSILLO, TACHES METALICOS UBICADOS EN LA PARTE SUPERIOR DE LOS BOLSILLOS Y 2 OJALETES METALICOS PARA PASO DE TIRAS.TELA: GABARDINA BEIGE CLAROLOGO VIAJERO A UNA TINTA","Camel",1,1,0,19854.0,19854.0,"Pte Aprobación Comercial","16/03/2026 12:30","31/12/1969","image (48).png","true","81804282","false",81803554,"COS-0012788-5"
6667,5,"6667-5-Gorra Curva","EL VIAJERO HOSTELS SAS","Gorra Curva","Gorra-","GORRA COLOR CAQUI Y BEIGE CLAROLOGO VIAJERO A UNA TINTA","Camel",1,1,0,13722.0,13721.0,"Pte Aprobación Comercial","16/03/2026 12:30","31/12/1969","image (49).png","true","81804357","false",81803562,"COS-0012788-6"
6666,1,"6666-1-OVEROL ENTERIZO","Yunex","OVEROL ENTERIZO","Overol-","Overol enterizo dril  azul Yunex.","Azul oscuro",1,1,0,98498.0,98498.0,"En Producción","16/03/2026 11:17","31/12/1969","111043  FT. OVEROL ENTERIZO CON REFLECTIVO Y REFUERZOS YUNEX.pdf","true","81798725","false",81794905,"COS-0012787-2"
6666,2,"6666-2-Camibuso Polo Manga Larga","Yunex","Camibuso Polo Manga Larga","Camibuzo-","Camibuso tipo polo yunex gris","Gris",1,1,0,29506.0,29506.0,"En Producción","16/03/2026 11:17","31/12/1969","103293 FT. POLO MANGA LARGA GRIS YUNEX (1).pdf","true","81798752","false",81794916,"COS-0012787-3"
6666,3,"6666-3-PANTALÓN CARGO","Yunex","PANTALÓN CARGO","Pantalon-","Pantalón cargo Drill 100% Alg Hombre tela dril  color azul","Azul oscuro",1,1,0,53051.0,53051.0,"En Producción","16/03/2026 11:17","31/12/1969","108157 FT. PANTALON CARGO CON REFUERZOS Y RODILLERA HOMBRE YUNEX (1).pdf","true","81798776","false",81794927,"COS-0012787-4"
6666,4,"6666-4-PANTALÓN JEAN","Yunex","PANTALÓN JEAN","Pantalon-","Jean dielectrico hombre  Herraje plastico","AZUL",1,1,0,33576.0,33576.0,"En Producción","16/03/2026 11:17","31/12/1969","108156 FT. JEANS DIELÉCTRICO HOMBRE YUNEX (2).pdf","true","81798807","false",81794945,"COS-0012787-6"
6666,5,"6666-5-CAMISA MANGA LARGA","Yunex","CAMISA MANGA LARGA","Camisa-","Camisa Negra Caballero Manga Larga","NEGRO",1,1,0,44249.0,44249.0,"En Producción","16/03/2026 11:17","31/12/1969","102235 FT. CAMISA ADMINISTRATIVA MANGA LARGA YUNEX (2).pdf","true","81798832","false",81794964,"COS-0012787-8"
6666,6,"6666-6-gorro escafandra","Yunex","gorro escafandra gorro escafandra","Gorro-","Cofia tipo scafandra con cordón  gris","Gris",1,1,0,9283.0,9283.0,"En Producción","16/03/2026 11:17","31/12/1969","313076 FT. CAPUCHA CON TAPABOCAS YUNEX.pdf","true","81798857","false",81794972,"COS-0012787-9"
6665,1,"6665-1-OVEROL ENTERIZO","Yunex","OVEROL ENTERIZO","Overol-","Overol enterizo dril  azul Yunex.","Azul oscuro",51,51,0,98498.0,5023398.0,"En Producción","16/03/2026 8:55","24/04/2026","111043  FT. OVEROL ENTERIZO CON REFLECTIVO Y REFUERZOS YUNEX.pdf","false","81791740","false",81461094,"COS-0012759-2"
6665,2,"6665-2-Camibuso Polo Manga Larga","Yunex","Camibuso Polo Manga Larga","Camibuzo-","Camibuso tipo polo yunex gris","Gris",150,150,0,29506.0,4425900.0,"En Producción","16/03/2026 8:55","24/04/2026","103293 FT. POLO MANGA LARGA GRIS YUNEX (1).pdf","false","81791874","false",81461114,"COS-0012759-3"
6665,3,"6665-3-PANTALÓN CARGO","Yunex","PANTALÓN CARGO","Pantalon-","Pantalón cargo Drill 100% Alg Hombre tela dril  color azul","Azul oscuro",185,185,0,53051.0,9814435.0,"En Producción","16/03/2026 8:55","24/04/2026","108157 FT. PANTALON CARGO CON REFUERZOS Y RODILLERA HOMBRE YUNEX (1).pdf","false","81791910","false",81461174,"COS-0012759-4"
6665,4,"6665-4-PANTALÓN CARGO","Yunex","PANTALÓN CARGO","Pantalon-","Pantalón cargo Drill 100% Alg  Dama tela dril   color azul","Azul oscuro",16,16,0,53176.0,850816.0,"En Producción","16/03/2026 8:55","24/04/2026","208160 FT. PANTALON CARGO CON REFUERZOS Y RODILLERA MUJER YUNEX.pdf","false","81791942","false",81461184,"COS-0012759-5"
6665,5,"6665-5-PANTALÓN JEAN","Yunex","PANTALÓN JEAN","Pantalon-","Jean dielectrico hombre  Herraje plastico","AZUL",185,185,0,33576.0,6211560.0,"En Producción","16/03/2026 8:55","24/04/2026","108156 FT. JEANS DIELÉCTRICO HOMBRE YUNEX (2).pdf","false","81791980","false",81461199,"COS-0012759-7"
6665,6,"6665-6-CAMISA MANGA LARGA","Yunex","CAMISA MANGA LARGA","Camisa-","Camisa Negra Caballero Manga Larga","NEGRO",200,200,0,44249.0,8849800.0,"En Producción","16/03/2026 8:55","24/04/2026","102235 FT. CAMISA ADMINISTRATIVA MANGA LARGA YUNEX (2).pdf","false","81792019","false",81461239,"COS-0012759-11"
6665,7,"6665-7-gorro escafandra","Yunex","gorro escafandra gorro escafandra","Gorro-","Cofia tipo scafandra con cordón  gris","Gris",150,150,0,9283.0,1392450.0,"En Producción","16/03/2026 8:55","24/04/2026","103293 FT. POLO MANGA LARGA GRIS YUNEX (1).pdf","false","81792058","false",81461274,"COS-0012759-14"
6664,1,"6664-1-POLO MANGA CORTA","Recaudos Bogota","POLO MANGA CORTA","Camiseta-","CAMISETA POLO DAMA","Verde",1,1,0,28781.0,28781.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","CAMISETA POLO DAMA.png","true","81759924","false",80690931,"COS-0012658-1"
6664,2,"6664-2-POLO MANGA CORTA","Recaudos Bogota","POLO MANGA CORTA","Camiseta-","CAMISETA POLO HOMBRE","Verde",1,1,0,28781.0,28781.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","CAMISETA POLO HOMBRE.png","true","81759948","false",80691091,"COS-0012658-2"
6664,3,"6664-3-Pantalón dotación","Recaudos Bogota","Pantalón dotación","Pantalon-","PANTALON DRIL DAMA GRIS","Gris oscuro",1,1,0,40268.0,40268.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","PANTALON DRIL DAMA GRIS.png","true","81759972","false",80691097,"COS-0012658-3"
6664,4,"6664-4-Pantalón dotación","Recaudos Bogota","Pantalón dotación","Pantalon-","PANTALON DRIL HOMBRE GRIS","Gris oscuro",1,1,0,40453.0,40453.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","PANTALON DRIL HOMBRE GRIS.png","true","81759996","false",80691109,"COS-0012658-4"
6664,5,"6664-5-CAMISA MANGA LARGA","Recaudos Bogota","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD DAMA","Azul claro",1,1,0,37850.0,37850.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","CAMISA OXFORD DAMA.png","true","81760020","false",80691166,"COS-0012658-5"
6664,6,"6664-6-CAMISA MANGA LARGA","Recaudos Bogota","CAMISA MANGA LARGA","Camisa-","CAMISA OXFORD HOMBRE","Azul claro",1,1,0,38619.0,38619.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","CAMISA OXFORD HOMBRE.png","true","81760044","false",80691180,"COS-0012658-6"
6664,7,"6664-7-Pantalón dotación","Recaudos Bogota","Pantalón dotación","Pantalon-","JEAN AZUL OSCURO DAMA","azul",1,1,0,37489.0,37489.0,"Pendiente Inicio Producción","16/03/2026 2:38","31/12/1969","PANTALON JEAN AZUL DAMA.png","true","81760068","false",80699032,"COS-0012658-7"
